Fecha,Nombre Corto,Localidad,Comuna,Grupo Cliente,Clientes,M3 Ap
2029-03-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992670422646154,16.472909114838437
2029-04-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992604045462314,16.472909114838437
2029-05-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992656100592801,16.472909114838437
2029-06-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992615277278926,16.472909114838437
2029-07-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992647292239605,16.472909114838437
2029-08-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.00899262218507387,16.472909114838437
2029-09-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.0089926418749238,16.472909114838437
2029-10-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992626433507818,16.472909114838437
2029-11-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992638543164741,16.472909114838437
2029-12-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992629046380835,16.472909114838437
2030-01-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992636494065369,16.472909114838437
2030-02-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992630653350717,16.472909114838437
2030-03-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.00899263523382771,16.472909114838437
2030-04-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992631641669777,16.472909114838437
2030-05-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992634458755998,16.472909114838437
2030-06-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992632249506038,16.472909114838437
2030-07-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.00899263398207118,16.472909114838437
2030-08-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992632623337661,16.472909114838437
2030-09-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992633688900352,16.472909114838437
2030-10-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992632853251688,16.472909114838437
2030-11-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992633508594347,16.472909114838437
2030-12-01,AGUAS MANQUEHUE,VALLE GRANDE ETAPA III,LAMPA,Residencial,0.008992632994653476,16.472909114838437
2025-01-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3706.76132667719,74483.7469467787
2025-02-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3711.677907056346,74939.53421111083
2025-03-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.878508142027,75395.32147544295
2025-04-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3711.0084843805776,75851.10873977508
2025-05-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9873512237955,76306.8960041072
2025-06-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9907873158118,76762.68326843933
2025-07-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990228633147,77218.47053277146
2025-08-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903194707376,77674.25779710358
2025-09-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.99030470123,78130.04506143571
2025-10-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903071026406,78585.83232576783
2025-11-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903067121895,79041.61959009996
2025-12-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306775674,79497.40685443209
2026-01-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903067653518,79953.19411876421
2026-02-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903067670302,80408.98138309634
2026-03-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903067667574,80864.76864742846
2026-04-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766802,81320.55591176059
2026-05-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.9903067667947,81776.34317609272
2026-06-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,82232.13044042484
2026-07-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,82687.91770475697
2026-08-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,83143.70496908909
2026-09-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,83599.49223342122
2026-10-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,84055.27949775335
2026-11-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,84511.06676208547
2026-12-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,84966.8540264176
2027-01-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,85422.64129074971
2027-02-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,85878.42855508185
2027-03-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,86334.21581941398
2027-04-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,86790.0030837461
2027-05-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,87245.79034807823
2027-06-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,87701.57761241034
2027-07-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,88157.36487674247
2027-08-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,88613.1521410746
2027-09-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,89068.93940540672
2027-10-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,89524.72666973885
2027-11-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,89980.51393407097
2027-12-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,90436.3011984031
2028-01-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,90892.08846273524
2028-02-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,91347.87572706735
2028-03-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,91803.66299139948
2028-04-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,92259.4502557316
2028-05-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,92715.23752006373
2028-06-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,93171.02478439586
2028-07-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,93626.81204872798
2028-08-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,94082.59931306011
2028-09-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,94538.38657739223
2028-10-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,94994.17384172436
2028-11-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,95449.9611060565
2028-12-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,95905.74837038861
2029-01-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,96361.53563472074
2029-02-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,96817.32289905286
2029-03-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,97273.11016338499
2029-04-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,97728.89742771712
2029-05-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,98184.68469204924
2029-06-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,98640.47195638137
2029-07-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,99096.25922071349
2029-08-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,99552.04648504562
2029-09-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,100007.83374937775
2029-10-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,100463.62101370987
2029-11-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,100919.408278042
2029-12-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,101375.19554237412
2030-01-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,101830.98280670625
2030-02-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,102286.77007103837
2030-03-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,102742.5573353705
2030-04-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,103198.34459970263
2030-05-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,103654.13186403475
2030-06-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,104109.91912836688
2030-07-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,104565.706392699
2030-08-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,105021.49365703113
2030-09-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,105477.28092136326
2030-10-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,105933.06818569537
2030-11-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,106388.8554500275
2030-12-01,AGUAS SAN PEDRO,ESTACION BUIN,BUIN,Residencial,3710.990306766796,106844.64271435962
2025-01-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2370.871200549371,102828.33626342451
2025-02-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.4024119611486,103552.40584919445
2025-03-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.3628280780617,104276.47543496439
2025-04-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.3657777206436,105000.54502073432
2025-05-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.3655579243355,105724.61460650427
2025-06-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.3655743027325,106448.6841922742
2025-07-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.3655730822757,107172.75377804413
2025-08-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.3655731732197,107896.82336381408
2025-09-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166443,108620.89294958401
2025-10-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166948,109344.96253535396
2025-11-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.36557316691,110069.03212112389
2025-12-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,110793.10170689384
2026-01-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,111517.17129266377
2026-02-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,112241.24087843372
2026-03-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,112965.31046420365
2026-04-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,113689.38004997358
2026-05-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,114413.44963574353
2026-06-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,115137.51922151346
2026-07-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,115861.5888072834
2026-08-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,116585.65839305334
2026-09-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,117309.72797882328
2026-10-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,118033.79756459322
2026-11-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,118757.86715036316
2026-12-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,119481.9367361331
2027-01-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,120206.00632190303
2027-02-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,120930.07590767297
2027-03-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,121654.1454934429
2027-04-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,122378.21507921285
2027-05-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,123102.28466498278
2027-06-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,123826.35425075273
2027-07-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,124550.42383652266
2027-08-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,125274.49342229261
2027-09-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,125998.56300806254
2027-10-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,126722.63259383247
2027-11-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,127446.70217960242
2027-12-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,128170.77176537235
2028-01-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,128894.8413511423
2028-02-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,129618.91093691223
2028-03-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,130342.98052268218
2028-04-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,131067.05010845211
2028-05-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,131791.11969422206
2028-06-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,132515.18927999202
2028-07-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,133239.25886576192
2028-08-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,133963.32845153188
2028-09-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,134687.39803730178
2028-10-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,135411.46762307175
2028-11-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,136135.5372088417
2028-12-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,136859.6067946116
2029-01-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,137583.67638038157
2029-02-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,138307.74596615147
2029-03-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,139031.81555192143
2029-04-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,139755.8851376914
2029-05-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,140479.9547234613
2029-06-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,141204.02430923126
2029-07-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,141928.09389500116
2029-08-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,142652.16348077112
2029-09-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,143376.23306654108
2029-10-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,144100.302652311
2029-11-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,144824.37223808095
2029-12-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,145548.4418238509
2030-01-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,146272.5114096208
2030-02-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,146996.58099539077
2030-03-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,147720.65058116068
2030-04-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,148444.72016693064
2030-05-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,149168.7897527006
2030-06-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,149892.8593384705
2030-07-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,150616.92892424046
2030-08-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,151340.99851001037
2030-09-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,152065.06809578033
2030-10-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,152789.1376815503
2030-11-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,153513.2072673202
2030-12-01,AGUAS SAN PEDRO,SAN LUIS BRISAS NORTE,COLINA,Residencial,2371.365573166913,154237.27685309015
2025-01-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2955.6429927993754
2025-02-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2974.462051734882
2025-03-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2966.8140303958285
2025-04-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.92216830023
2025-05-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2968.659028357949
2025-06-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.172365462949
2025-07-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2968.9637464694797
2025-08-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.048528738309
2025-09-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0140734234387
2025-10-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0280759824545
2025-11-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0223853753673
2025-12-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0246980247184
2026-01-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0237581694555
2026-02-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0241401244266
2026-03-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.023984898824
2026-04-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024047982144
2026-05-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024022345231
2026-06-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024032764012
2026-07-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024028529844
2026-08-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240302506004
2026-09-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029551289
2026-10-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240298354875
2026-11-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.02402971999
2026-12-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029766928
2027-01-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240297478526
2027-02-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240297556047
2027-03-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029752454
2027-04-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753735
2027-05-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240297532146
2027-06-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753426
2027-07-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.02402975334
2027-08-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753375
2027-09-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753361
2027-10-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753367
2027-11-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240297533646
2027-12-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.0240297533655
2028-01-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-02-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-03-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-04-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-05-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-06-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-07-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-08-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-09-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-10-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-11-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2028-12-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-01-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-02-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-03-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-04-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-05-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-06-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-07-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-08-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-09-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-10-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-11-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2029-12-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2030-01-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2030-02-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2030-03-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
2030-04-01,AGUAS SANTIAGO NORTE,HACIENDA BATUCO,LAMPA,Residencial,228.0,2969.024029753365
