Fecha;Nombre Comuna;Año;Poblacion;Mes
01/06/2025;TALAGANTE;2025;86682.58333;6
01/07/2025;TALAGANTE;2025;86749.5;7
01/08/2025;TALAGANTE;2025;86816.41667;8
01/09/2025;TALAGANTE;2025;86883.33333;9
01/10/2025;TALAGANTE;2025;86950.25;10
01/11/2025;TALAGANTE;2025;87017.16667;11
01/12/2025;TALAGANTE;2025;87084.08333;12
01/01/2026;TALAGANTE;2026;87151;1
01/02/2026;TALAGANTE;2026;87216.83333;2
01/03/2026;TALAGANTE;2026;87282.66667;3
01/04/2026;TALAGANTE;2026;87348.5;4
01/05/2026;TALAGANTE;2026;87414.33333;5
01/06/2026;TALAGANTE;2026;87480.16667;6
01/07/2026;TALAGANTE;2026;87546;7
01/08/2026;TALAGANTE;2026;87611.83333;8
01/09/2026;TALAGANTE;2026;87677.66667;9
01/10/2026;TALAGANTE;2026;87743.5;10
01/11/2026;TALAGANTE;2026;87809.33333;11
01/12/2026;TALAGANTE;2026;87875.16667;12
01/01/2027;TALAGANTE;2027;87941;1
01/02/2027;TALAGANTE;2027;88003.08333;2
01/03/2027;TALAGANTE;2027;88065.16667;3
01/04/2027;TALAGANTE;2027;88127.25;4
01/05/2027;TALAGANTE;2027;88189.33333;5
01/06/2027;TALAGANTE;2027;88251.41667;6
01/07/2027;TALAGANTE;2027;88313.5;7
01/08/2027;TALAGANTE;2027;88375.58333;8
01/09/2027;TALAGANTE;2027;88437.66667;9
01/10/2027;TALAGANTE;2027;88499.75;10
01/11/2027;TALAGANTE;2027;88561.83333;11
01/12/2027;TALAGANTE;2027;88623.91667;12
01/01/2028;TALAGANTE;2028;88686;1
01/02/2028;TALAGANTE;2028;88747.33333;2
01/03/2028;TALAGANTE;2028;88808.66667;3
01/04/2028;TALAGANTE;2028;88870;4
01/05/2028;TALAGANTE;2028;88931.33333;5
01/06/2028;TALAGANTE;2028;88992.66667;6
01/07/2028;TALAGANTE;2028;89054;7
01/08/2028;TALAGANTE;2028;89115.33333;8
01/09/2028;TALAGANTE;2028;89176.66667;9
01/10/2028;TALAGANTE;2028;89238;10
01/11/2028;TALAGANTE;2028;89299.33333;11
01/12/2028;TALAGANTE;2028;89360.66667;12
01/01/2029;TALAGANTE;2029;89422;1
01/02/2029;TALAGANTE;2029;89480.66667;2
01/03/2029;TALAGANTE;2029;89539.33333;3
01/04/2029;TALAGANTE;2029;89598;4
01/05/2029;TALAGANTE;2029;89656.66667;5
01/06/2029;TALAGANTE;2029;89715.33333;6
01/07/2029;TALAGANTE;2029;89774;7
01/08/2029;TALAGANTE;2029;89832.66667;8
01/09/2029;TALAGANTE;2029;89891.33333;9
01/10/2029;TALAGANTE;2029;89950;10
01/11/2029;TALAGANTE;2029;90008.66667;11
01/12/2029;TALAGANTE;2029;90067.33333;12
01/01/2030;TALAGANTE;2030;90126;1
01/02/2030;TALAGANTE;2030;90182.58333;2
01/03/2030;TALAGANTE;2030;90239.16667;3
01/04/2030;TALAGANTE;2030;90295.75;4
01/05/2030;TALAGANTE;2030;90352.33333;5
01/06/2030;TALAGANTE;2030;90408.91667;6
01/07/2030;TALAGANTE;2030;90465.5;7
01/08/2030;TALAGANTE;2030;90522.08333;8
01/09/2030;TALAGANTE;2030;90578.66667;9
01/10/2030;TALAGANTE;2030;90635.25;10
01/11/2030;TALAGANTE;2030;90691.83333;11
01/12/2030;TALAGANTE;2030;90748.41667;12
01/01/2031;TALAGANTE;2031;90805;1
01/02/2031;TALAGANTE;2031;90859.25;2
01/03/2031;TALAGANTE;2031;90913.5;3
01/04/2031;TALAGANTE;2031;90967.75;4
01/05/2031;TALAGANTE;2031;91022;5
01/06/2031;TALAGANTE;2031;91076.25;6
01/07/2031;TALAGANTE;2031;91130.5;7
01/08/2031;TALAGANTE;2031;91184.75;8
01/09/2031;TALAGANTE;2031;91239;9
01/10/2031;TALAGANTE;2031;91293.25;10
01/11/2031;TALAGANTE;2031;91347.5;11
01/12/2031;TALAGANTE;2031;91401.75;12
01/01/2032;TALAGANTE;2032;91456;1
01/02/2032;TALAGANTE;2032;91508.41667;2
01/03/2032;TALAGANTE;2032;91560.83333;3
01/04/2032;TALAGANTE;2032;91613.25;4
01/05/2032;TALAGANTE;2032;91665.66667;5
01/06/2032;TALAGANTE;2032;91718.08333;6
01/07/2032;TALAGANTE;2032;91770.5;7
01/08/2032;TALAGANTE;2032;91822.91667;8
01/09/2032;TALAGANTE;2032;91875.33333;9
01/10/2032;TALAGANTE;2032;91927.75;10
01/11/2032;TALAGANTE;2032;91980.16667;11
01/12/2032;TALAGANTE;2032;92032.58333;12
01/01/2033;TALAGANTE;2033;92085;1
01/02/2033;TALAGANTE;2033;92133.75;2
01/03/2033;TALAGANTE;2033;92182.5;3
01/04/2033;TALAGANTE;2033;92231.25;4
01/05/2033;TALAGANTE;2033;92280;5
01/06/2033;TALAGANTE;2033;92328.75;6
01/07/2033;TALAGANTE;2033;92377.5;7
01/08/2033;TALAGANTE;2033;92426.25;8
01/09/2033;TALAGANTE;2033;92475;9
01/10/2033;TALAGANTE;2033;92523.75;10
01/11/2033;TALAGANTE;2033;92572.5;11
01/12/2033;TALAGANTE;2033;92621.25;12
01/01/2034;TALAGANTE;2034;92670;1
01/02/2034;TALAGANTE;2034;92716.5;2
01/03/2034;TALAGANTE;2034;92763;3
01/04/2034;TALAGANTE;2034;92809.5;4
01/05/2034;TALAGANTE;2034;92856;5
01/06/2034;TALAGANTE;2034;92902.5;6
01/07/2034;TALAGANTE;2034;92949;7
01/08/2034;TALAGANTE;2034;92995.5;8
01/09/2034;TALAGANTE;2034;93042;9
01/10/2034;TALAGANTE;2034;93088.5;10
01/11/2034;TALAGANTE;2034;93135;11
01/12/2034;TALAGANTE;2034;93181.5;12
01/01/2035;TALAGANTE;2035;93228;1
01/02/2035;TALAGANTE;2035;93228;2
01/03/2035;TALAGANTE;2035;93228;3
01/04/2035;TALAGANTE;2035;93228;4
01/05/2035;TALAGANTE;2035;93228;5
01/06/2035;TALAGANTE;2035;93228;6
01/07/2035;TALAGANTE;2035;93228;7
01/08/2035;TALAGANTE;2035;93228;8
01/09/2035;TALAGANTE;2035;93228;9
01/10/2035;TALAGANTE;2035;93228;10
01/11/2035;TALAGANTE;2035;93228;11
01/12/2035;TALAGANTE;2035;93228;12
01/01/2002;TILTIL;2002;15148;1
01/02/2002;TILTIL;2002;15184.5;2
01/03/2002;TILTIL;2002;15221;3
01/04/2002;TILTIL;2002;15257.5;4
01/05/2002;TILTIL;2002;15294;5
01/06/2002;TILTIL;2002;15330.5;6
01/07/2002;TILTIL;2002;15367;7
01/08/2002;TILTIL;2002;15403.5;8
01/09/2002;TILTIL;2002;15440;9
01/10/2002;TILTIL;2002;15476.5;10
01/11/2002;TILTIL;2002;15513;11
01/12/2002;TILTIL;2002;15549.5;12
01/01/2003;TILTIL;2003;15586;1
01/02/2003;TILTIL;2003;15619.16667;2
01/03/2003;TILTIL;2003;15652.33333;3
01/04/2003;TILTIL;2003;15685.5;4
01/05/2003;TILTIL;2003;15718.66667;5
01/06/2003;TILTIL;2003;15751.83333;6
01/07/2003;TILTIL;2003;15785;7
01/08/2003;TILTIL;2003;15818.16667;8
01/09/2003;TILTIL;2003;15851.33333;9
01/10/2003;TILTIL;2003;15884.5;10
01/11/2003;TILTIL;2003;15917.66667;11
01/12/2003;TILTIL;2003;15950.83333;12
01/01/2004;TILTIL;2004;15984;1
01/02/2004;TILTIL;2004;16015.25;2
01/03/2004;TILTIL;2004;16046.5;3
01/04/2004;TILTIL;2004;16077.75;4
01/05/2004;TILTIL;2004;16109;5
01/06/2004;TILTIL;2004;16140.25;6
01/07/2004;TILTIL;2004;16171.5;7
01/08/2004;TILTIL;2004;16202.75;8
01/09/2004;TILTIL;2004;16234;9
01/10/2004;TILTIL;2004;16265.25;10
01/11/2004;TILTIL;2004;16296.5;11
01/12/2004;TILTIL;2004;16327.75;12
01/01/2005;TILTIL;2005;16359;1
01/02/2005;TILTIL;2005;16389.16667;2
01/03/2005;TILTIL;2005;16419.33333;3
01/04/2005;TILTIL;2005;16449.5;4
01/05/2005;TILTIL;2005;16479.66667;5
01/06/2005;TILTIL;2005;16509.83333;6
01/07/2005;TILTIL;2005;16540;7
01/08/2005;TILTIL;2005;16570.16667;8
01/09/2005;TILTIL;2005;16600.33333;9
01/10/2005;TILTIL;2005;16630.5;10
01/11/2005;TILTIL;2005;16660.66667;11
01/12/2005;TILTIL;2005;16690.83333;12
01/01/2006;TILTIL;2006;16721;1
01/02/2006;TILTIL;2006;16750.83333;2
01/03/2006;TILTIL;2006;16780.66667;3
01/04/2006;TILTIL;2006;16810.5;4
01/05/2006;TILTIL;2006;16840.33333;5
01/06/2006;TILTIL;2006;16870.16667;6
01/07/2006;TILTIL;2006;16900;7
01/08/2006;TILTIL;2006;16929.83333;8
01/09/2006;TILTIL;2006;16959.66667;9
01/10/2006;TILTIL;2006;16989.5;10
01/11/2006;TILTIL;2006;17019.33333;11
01/12/2006;TILTIL;2006;17049.16667;12
01/01/2007;TILTIL;2007;17079;1
01/02/2007;TILTIL;2007;17108.25;2
01/03/2007;TILTIL;2007;17137.5;3
01/04/2007;TILTIL;2007;17166.75;4
01/05/2007;TILTIL;2007;17196;5
01/06/2007;TILTIL;2007;17225.25;6
01/07/2007;TILTIL;2007;17254.5;7
01/08/2007;TILTIL;2007;17283.75;8
01/09/2007;TILTIL;2007;17313;9
01/10/2007;TILTIL;2007;17342.25;10
01/11/2007;TILTIL;2007;17371.5;11
01/12/2007;TILTIL;2007;17400.75;12
01/01/2008;TILTIL;2008;17430;1
01/02/2008;TILTIL;2008;17458.41667;2
01/03/2008;TILTIL;2008;17486.83333;3
01/04/2008;TILTIL;2008;17515.25;4
01/05/2008;TILTIL;2008;17543.66667;5
01/06/2008;TILTIL;2008;17572.08333;6
01/07/2008;TILTIL;2008;17600.5;7
01/08/2008;TILTIL;2008;17628.91667;8
01/09/2008;TILTIL;2008;17657.33333;9
01/10/2008;TILTIL;2008;17685.75;10
01/11/2008;TILTIL;2008;17714.16667;11
01/12/2008;TILTIL;2008;17742.58333;12
01/01/2009;TILTIL;2009;17771;1
01/02/2009;TILTIL;2009;17799.08333;2
01/03/2009;TILTIL;2009;17827.16667;3
01/04/2009;TILTIL;2009;17855.25;4
01/05/2009;TILTIL;2009;17883.33333;5
01/06/2009;TILTIL;2009;17911.41667;6
01/07/2009;TILTIL;2009;17939.5;7
01/08/2009;TILTIL;2009;17967.58333;8
01/09/2009;TILTIL;2009;17995.66667;9
01/10/2009;TILTIL;2009;18023.75;10
01/11/2009;TILTIL;2009;18051.83333;11
01/12/2009;TILTIL;2009;18079.91667;12
01/01/2010;TILTIL;2010;18108;1
01/02/2010;TILTIL;2010;18135.16667;2
01/03/2010;TILTIL;2010;18162.33333;3
01/04/2010;TILTIL;2010;18189.5;4
01/05/2010;TILTIL;2010;18216.66667;5
01/06/2010;TILTIL;2010;18243.83333;6
01/07/2010;TILTIL;2010;18271;7
01/08/2010;TILTIL;2010;18298.16667;8
01/09/2010;TILTIL;2010;18325.33333;9
01/10/2010;TILTIL;2010;18352.5;10
01/11/2010;TILTIL;2010;18379.66667;11
01/12/2010;TILTIL;2010;18406.83333;12
01/01/2011;TILTIL;2011;18434;1
01/02/2011;TILTIL;2011;18460.91667;2
01/03/2011;TILTIL;2011;18487.83333;3
01/04/2011;TILTIL;2011;18514.75;4
01/05/2011;TILTIL;2011;18541.66667;5
01/06/2011;TILTIL;2011;18568.58333;6
01/07/2011;TILTIL;2011;18595.5;7
01/08/2011;TILTIL;2011;18622.41667;8
01/09/2011;TILTIL;2011;18649.33333;9
01/10/2011;TILTIL;2011;18676.25;10
01/11/2011;TILTIL;2011;18703.16667;11
01/12/2011;TILTIL;2011;18730.08333;12
01/01/2012;TILTIL;2012;18757;1
01/02/2012;TILTIL;2012;18781.58333;2
01/03/2012;TILTIL;2012;18806.16667;3
01/04/2012;TILTIL;2012;18830.75;4
01/05/2012;TILTIL;2012;18855.33333;5
01/06/2012;TILTIL;2012;18879.91667;6
01/07/2012;TILTIL;2012;18904.5;7
01/08/2012;TILTIL;2012;18929.08333;8
01/09/2012;TILTIL;2012;18953.66667;9
01/10/2012;TILTIL;2012;18978.25;10
01/11/2012;TILTIL;2012;19002.83333;11
01/12/2012;TILTIL;2012;19027.41667;12
01/01/2013;TILTIL;2013;19052;1
01/02/2013;TILTIL;2013;19075.5;2
01/03/2013;TILTIL;2013;19099;3
01/04/2013;TILTIL;2013;19122.5;4
01/05/2013;TILTIL;2013;19146;5
01/06/2013;TILTIL;2013;19169.5;6
01/07/2013;TILTIL;2013;19193;7
01/08/2013;TILTIL;2013;19216.5;8
01/09/2013;TILTIL;2013;19240;9
01/10/2013;TILTIL;2013;19263.5;10
01/11/2013;TILTIL;2013;19287;11
01/12/2013;TILTIL;2013;19310.5;12
01/01/2014;TILTIL;2014;19334;1
01/02/2014;TILTIL;2014;19359.16667;2
01/03/2014;TILTIL;2014;19384.33333;3
01/04/2014;TILTIL;2014;19409.5;4
01/05/2014;TILTIL;2014;19434.66667;5
01/06/2014;TILTIL;2014;19459.83333;6
01/07/2014;TILTIL;2014;19485;7
01/08/2014;TILTIL;2014;19510.16667;8
01/09/2014;TILTIL;2014;19535.33333;9
01/10/2014;TILTIL;2014;19560.5;10
01/11/2014;TILTIL;2014;19585.66667;11
01/12/2014;TILTIL;2014;19610.83333;12
01/01/2015;TILTIL;2015;19636;1
01/02/2015;TILTIL;2015;19660.33333;2
01/03/2015;TILTIL;2015;19684.66667;3
01/04/2015;TILTIL;2015;19709;4
01/05/2015;TILTIL;2015;19733.33333;5
01/06/2015;TILTIL;2015;19757.66667;6
01/07/2015;TILTIL;2015;19782;7
01/08/2015;TILTIL;2015;19806.33333;8
01/09/2015;TILTIL;2015;19830.66667;9
01/10/2015;TILTIL;2015;19855;10
01/11/2015;TILTIL;2015;19879.33333;11
01/12/2015;TILTIL;2015;19903.66667;12
01/01/2016;TILTIL;2016;19928;1
01/02/2016;TILTIL;2016;19956.33333;2
01/03/2016;TILTIL;2016;19984.66667;3
01/04/2016;TILTIL;2016;20013;4
01/05/2016;TILTIL;2016;20041.33333;5
01/06/2016;TILTIL;2016;20069.66667;6
01/07/2016;TILTIL;2016;20098;7
01/08/2016;TILTIL;2016;20126.33333;8
01/09/2016;TILTIL;2016;20154.66667;9
01/10/2016;TILTIL;2016;20183;10
01/11/2016;TILTIL;2016;20211.33333;11
01/12/2016;TILTIL;2016;20239.66667;12
01/01/2017;TILTIL;2017;20268;1
01/02/2017;TILTIL;2017;20300.75;2
01/03/2017;TILTIL;2017;20333.5;3
01/04/2017;TILTIL;2017;20366.25;4
01/05/2017;TILTIL;2017;20399;5
01/06/2017;TILTIL;2017;20431.75;6
01/07/2017;TILTIL;2017;20464.5;7
01/08/2017;TILTIL;2017;20497.25;8
01/09/2017;TILTIL;2017;20530;9
01/10/2017;TILTIL;2017;20562.75;10
01/11/2017;TILTIL;2017;20595.5;11
01/12/2017;TILTIL;2017;20628.25;12
01/01/2018;TILTIL;2018;20661;1
01/02/2018;TILTIL;2018;20694.75;2
01/03/2018;TILTIL;2018;20728.5;3
01/04/2018;TILTIL;2018;20762.25;4
01/05/2018;TILTIL;2018;20796;5
01/06/2018;TILTIL;2018;20829.75;6
01/07/2018;TILTIL;2018;20863.5;7
01/08/2018;TILTIL;2018;20897.25;8
01/09/2018;TILTIL;2018;20931;9
01/10/2018;TILTIL;2018;20964.75;10
01/11/2018;TILTIL;2018;20998.5;11
01/12/2018;TILTIL;2018;21032.25;12
01/01/2019;TILTIL;2019;21066;1
01/02/2019;TILTIL;2019;21100.25;2
01/03/2019;TILTIL;2019;21134.5;3
01/04/2019;TILTIL;2019;21168.75;4
01/05/2019;TILTIL;2019;21203;5
01/06/2019;TILTIL;2019;21237.25;6
01/07/2019;TILTIL;2019;21271.5;7
01/08/2019;TILTIL;2019;21305.75;8
01/09/2019;TILTIL;2019;21340;9
01/10/2019;TILTIL;2019;21374.25;10
01/11/2019;TILTIL;2019;21408.5;11
01/12/2019;TILTIL;2019;21442.75;12
01/01/2020;TILTIL;2020;21477;1
01/02/2020;TILTIL;2020;21502.5;2
01/03/2020;TILTIL;2020;21528;3
01/04/2020;TILTIL;2020;21553.5;4
01/05/2020;TILTIL;2020;21579;5
01/06/2020;TILTIL;2020;21604.5;6
01/07/2020;TILTIL;2020;21630;7
01/08/2020;TILTIL;2020;21655.5;8
01/09/2020;TILTIL;2020;21681;9
01/10/2020;TILTIL;2020;21706.5;10
01/11/2020;TILTIL;2020;21732;11
01/12/2020;TILTIL;2020;21757.5;12
01/01/2021;TILTIL;2021;21783;1
01/02/2021;TILTIL;2021;21803.83333;2
01/03/2021;TILTIL;2021;21824.66667;3
01/04/2021;TILTIL;2021;21845.5;4
01/05/2021;TILTIL;2021;21866.33333;5
01/06/2021;TILTIL;2021;21887.16667;6
01/07/2021;TILTIL;2021;21908;7
01/08/2021;TILTIL;2021;21928.83333;8
01/09/2021;TILTIL;2021;21949.66667;9
01/10/2021;TILTIL;2021;21970.5;10
01/11/2021;TILTIL;2021;21991.33333;11
01/12/2021;TILTIL;2021;22012.16667;12
01/01/2022;TILTIL;2022;22033;1
01/02/2022;TILTIL;2022;22052.08333;2
01/03/2022;TILTIL;2022;22071.16667;3
01/04/2022;TILTIL;2022;22090.25;4
01/05/2022;TILTIL;2022;22109.33333;5
01/06/2022;TILTIL;2022;22128.41667;6
01/07/2022;TILTIL;2022;22147.5;7
01/08/2022;TILTIL;2022;22166.58333;8
01/09/2022;TILTIL;2022;22185.66667;9
01/10/2022;TILTIL;2022;22204.75;10
01/11/2022;TILTIL;2022;22223.83333;11
01/12/2022;TILTIL;2022;22242.91667;12
01/01/2023;TILTIL;2023;22262;1
01/02/2023;TILTIL;2023;22280.33333;2
01/03/2023;TILTIL;2023;22298.66667;3
01/04/2023;TILTIL;2023;22317;4
01/05/2023;TILTIL;2023;22335.33333;5
01/06/2023;TILTIL;2023;22353.66667;6
01/07/2023;TILTIL;2023;22372;7
01/08/2023;TILTIL;2023;22390.33333;8
01/09/2023;TILTIL;2023;22408.66667;9
01/10/2023;TILTIL;2023;22427;10
01/11/2023;TILTIL;2023;22445.33333;11
01/12/2023;TILTIL;2023;22463.66667;12
01/01/2024;TILTIL;2024;22482;1
01/02/2024;TILTIL;2024;22499.75;2
01/03/2024;TILTIL;2024;22517.5;3
01/04/2024;TILTIL;2024;22535.25;4
01/05/2024;TILTIL;2024;22553;5
01/06/2024;TILTIL;2024;22570.75;6
01/07/2024;TILTIL;2024;22588.5;7
01/08/2024;TILTIL;2024;22606.25;8
01/09/2024;TILTIL;2024;22624;9
01/10/2024;TILTIL;2024;22641.75;10
01/11/2024;TILTIL;2024;22659.5;11
01/12/2024;TILTIL;2024;22677.25;12
01/01/2025;TILTIL;2025;22695;1
01/02/2025;TILTIL;2025;22711.83333;2
01/03/2025;TILTIL;2025;22728.66667;3
01/04/2025;TILTIL;2025;22745.5;4
01/05/2025;TILTIL;2025;22762.33333;5
01/06/2025;TILTIL;2025;22779.16667;6
01/07/2025;TILTIL;2025;22796;7
01/08/2025;TILTIL;2025;22812.83333;8
01/09/2025;TILTIL;2025;22829.66667;9
01/10/2025;TILTIL;2025;22846.5;10
01/11/2025;TILTIL;2025;22863.33333;11
01/12/2025;TILTIL;2025;22880.16667;12
01/01/2026;TILTIL;2026;22897;1
01/02/2026;TILTIL;2026;22913.41667;2
01/03/2026;TILTIL;2026;22929.83333;3
01/04/2026;TILTIL;2026;22946.25;4
01/05/2026;TILTIL;2026;22962.66667;5
01/06/2026;TILTIL;2026;22979.08333;6
01/07/2026;TILTIL;2026;22995.5;7
01/08/2026;TILTIL;2026;23011.91667;8
01/09/2026;TILTIL;2026;23028.33333;9
01/10/2026;TILTIL;2026;23044.75;10
01/11/2026;TILTIL;2026;23061.16667;11
01/12/2026;TILTIL;2026;23077.58333;12
01/01/2027;TILTIL;2027;23094;1
01/02/2027;TILTIL;2027;23109.25;2
01/03/2027;TILTIL;2027;23124.5;3
01/04/2027;TILTIL;2027;23139.75;4
01/05/2027;TILTIL;2027;23155;5
01/06/2027;TILTIL;2027;23170.25;6
01/07/2027;TILTIL;2027;23185.5;7
01/08/2027;TILTIL;2027;23200.75;8
01/09/2027;TILTIL;2027;23216;9
01/10/2027;TILTIL;2027;23231.25;10
01/11/2027;TILTIL;2027;23246.5;11
01/12/2027;TILTIL;2027;23261.75;12
01/01/2028;TILTIL;2028;23277;1
01/02/2028;TILTIL;2028;23291.25;2
01/03/2028;TILTIL;2028;23305.5;3
01/04/2028;TILTIL;2028;23319.75;4
01/05/2028;TILTIL;2028;23334;5
01/06/2028;TILTIL;2028;23348.25;6
01/07/2028;TILTIL;2028;23362.5;7
01/08/2028;TILTIL;2028;23376.75;8
01/09/2028;TILTIL;2028;23391;9
01/10/2028;TILTIL;2028;23405.25;10
01/11/2028;TILTIL;2028;23419.5;11
01/12/2028;TILTIL;2028;23433.75;12
01/01/2029;TILTIL;2029;23448;1
01/02/2029;TILTIL;2029;23461.58333;2
01/03/2029;TILTIL;2029;23475.16667;3
01/04/2029;TILTIL;2029;23488.75;4
01/05/2029;TILTIL;2029;23502.33333;5
01/06/2029;TILTIL;2029;23515.91667;6
01/07/2029;TILTIL;2029;23529.5;7
01/08/2029;TILTIL;2029;23543.08333;8
01/09/2029;TILTIL;2029;23556.66667;9
01/10/2029;TILTIL;2029;23570.25;10
01/11/2029;TILTIL;2029;23583.83333;11
01/12/2029;TILTIL;2029;23597.41667;12
01/01/2030;TILTIL;2030;23611;1
01/02/2030;TILTIL;2030;23624.58333;2
01/03/2030;TILTIL;2030;23638.16667;3
01/04/2030;TILTIL;2030;23651.75;4
01/05/2030;TILTIL;2030;23665.33333;5
01/06/2030;TILTIL;2030;23678.91667;6
01/07/2030;TILTIL;2030;23692.5;7
01/08/2030;TILTIL;2030;23706.08333;8
01/09/2030;TILTIL;2030;23719.66667;9
01/10/2030;TILTIL;2030;23733.25;10
01/11/2030;TILTIL;2030;23746.83333;11
01/12/2030;TILTIL;2030;23760.41667;12
01/01/2031;TILTIL;2031;23774;1
01/02/2031;TILTIL;2031;23786.25;2
01/03/2031;TILTIL;2031;23798.5;3
01/04/2031;TILTIL;2031;23810.75;4
01/05/2031;TILTIL;2031;23823;5
01/06/2031;TILTIL;2031;23835.25;6
01/07/2031;TILTIL;2031;23847.5;7
01/08/2031;TILTIL;2031;23859.75;8
01/09/2031;TILTIL;2031;23872;9
01/10/2031;TILTIL;2031;23884.25;10
01/11/2031;TILTIL;2031;23896.5;11
01/12/2031;TILTIL;2031;23908.75;12
01/01/2032;TILTIL;2032;23921;1
01/02/2032;TILTIL;2032;23932.16667;2
01/03/2032;TILTIL;2032;23943.33333;3
01/04/2032;TILTIL;2032;23954.5;4
01/05/2032;TILTIL;2032;23965.66667;5
01/06/2032;TILTIL;2032;23976.83333;6
01/07/2032;TILTIL;2032;23988;7
01/08/2032;TILTIL;2032;23999.16667;8
01/09/2032;TILTIL;2032;24010.33333;9
01/10/2032;TILTIL;2032;24021.5;10
01/11/2032;TILTIL;2032;24032.66667;11
01/12/2032;TILTIL;2032;24043.83333;12
01/01/2033;TILTIL;2033;24055;1
01/02/2033;TILTIL;2033;24065.08333;2
01/03/2033;TILTIL;2033;24075.16667;3
01/04/2033;TILTIL;2033;24085.25;4
01/05/2033;TILTIL;2033;24095.33333;5
01/06/2033;TILTIL;2033;24105.41667;6
01/07/2033;TILTIL;2033;24115.5;7
01/08/2033;TILTIL;2033;24125.58333;8
01/09/2033;TILTIL;2033;24135.66667;9
01/10/2033;TILTIL;2033;24145.75;10
01/11/2033;TILTIL;2033;24155.83333;11
01/12/2033;TILTIL;2033;24165.91667;12
01/01/2034;TILTIL;2034;24176;1
01/02/2034;TILTIL;2034;24185.66667;2
01/03/2034;TILTIL;2034;24195.33333;3
01/04/2034;TILTIL;2034;24205;4
01/05/2034;TILTIL;2034;24214.66667;5
01/06/2034;TILTIL;2034;24224.33333;6
01/07/2034;TILTIL;2034;24234;7
01/08/2034;TILTIL;2034;24243.66667;8
01/09/2034;TILTIL;2034;24253.33333;9
01/10/2034;TILTIL;2034;24263;10
01/11/2034;TILTIL;2034;24272.66667;11
01/12/2034;TILTIL;2034;24282.33333;12
01/01/2035;TILTIL;2035;24292;1
01/02/2035;TILTIL;2035;24292;2
01/03/2035;TILTIL;2035;24292;3
01/04/2035;TILTIL;2035;24292;4
01/05/2035;TILTIL;2035;24292;5
01/06/2035;TILTIL;2035;24292;6
01/07/2035;TILTIL;2035;24292;7
01/08/2035;TILTIL;2035;24292;8
01/09/2035;TILTIL;2035;24292;9
01/10/2035;TILTIL;2035;24292;10
01/11/2035;TILTIL;2035;24292;11
01/12/2035;TILTIL;2035;24292;12
01/01/2002;VITACURA;2002;83386;1
01/02/2002;VITACURA;2002;83438.08333;2
01/03/2002;VITACURA;2002;83490.16667;3
01/04/2002;VITACURA;2002;83542.25;4
01/05/2002;VITACURA;2002;83594.33333;5
01/06/2002;VITACURA;2002;83646.41667;6
01/07/2002;VITACURA;2002;83698.5;7
01/08/2002;VITACURA;2002;83750.58333;8
01/09/2002;VITACURA;2002;83802.66667;9
01/10/2002;VITACURA;2002;83854.75;10
01/11/2002;VITACURA;2002;83906.83333;11
01/12/2002;VITACURA;2002;83958.91667;12
01/01/2003;VITACURA;2003;84011;1
01/02/2003;VITACURA;2003;84050;2
01/03/2003;VITACURA;2003;84089;3
01/04/2003;VITACURA;2003;84128;4
01/05/2003;VITACURA;2003;84167;5
01/06/2003;VITACURA;2003;84206;6
01/07/2003;VITACURA;2003;84245;7
01/08/2003;VITACURA;2003;84284;8
01/09/2003;VITACURA;2003;84323;9
01/10/2003;VITACURA;2003;84362;10
01/11/2003;VITACURA;2003;84401;11
01/12/2003;VITACURA;2003;84440;12
01/01/2004;VITACURA;2004;84479;1
01/02/2004;VITACURA;2004;84506.5;2
01/03/2004;VITACURA;2004;84534;3
01/04/2004;VITACURA;2004;84561.5;4
01/05/2004;VITACURA;2004;84589;5
01/06/2004;VITACURA;2004;84616.5;6
01/07/2004;VITACURA;2004;84644;7
01/08/2004;VITACURA;2004;84671.5;8
01/09/2004;VITACURA;2004;84699;9
01/10/2004;VITACURA;2004;84726.5;10
01/11/2004;VITACURA;2004;84754;11
01/12/2004;VITACURA;2004;84781.5;12
01/01/2005;VITACURA;2005;84809;1
01/02/2005;VITACURA;2005;84834.41667;2
01/03/2005;VITACURA;2005;84859.83333;3
01/04/2005;VITACURA;2005;84885.25;4
01/05/2005;VITACURA;2005;84910.66667;5
01/06/2005;VITACURA;2005;84936.08333;6
01/07/2005;VITACURA;2005;84961.5;7
01/08/2005;VITACURA;2005;84986.91667;8
01/09/2005;VITACURA;2005;85012.33333;9
01/10/2005;VITACURA;2005;85037.75;10
01/11/2005;VITACURA;2005;85063.16667;11
01/12/2005;VITACURA;2005;85088.58333;12
01/01/2006;VITACURA;2006;85114;1
01/02/2006;VITACURA;2006;85138.33333;2
01/03/2006;VITACURA;2006;85162.66667;3
01/04/2006;VITACURA;2006;85187;4
01/05/2006;VITACURA;2006;85211.33333;5
01/06/2006;VITACURA;2006;85235.66667;6
01/07/2006;VITACURA;2006;85260;7
01/08/2006;VITACURA;2006;85284.33333;8
01/09/2006;VITACURA;2006;85308.66667;9
01/10/2006;VITACURA;2006;85333;10
01/11/2006;VITACURA;2006;85357.33333;11
01/12/2006;VITACURA;2006;85381.66667;12
01/01/2007;VITACURA;2007;85406;1
01/02/2007;VITACURA;2007;85430.5;2
01/03/2007;VITACURA;2007;85455;3
01/04/2007;VITACURA;2007;85479.5;4
